product_id,product_title,current_price,original_price,promotion_tags,review_count,sales_text_raw,sales_lower,sales_upper,sales_confidence,sales_sort,shop_name,category_path,detail_url,listing_date,crawl_timestamp,source_files,source_type,source_page_number,detail_shelf_life,detail_flavor,detail_packing_list,detail_evaluation_tags,detail_good_rate
100002478576,周黑鸭好多肉肉礼盒500g 甜辣鸭舌鸭脖鸭掌 卤味纯肉礼盒伴手礼,47.9,59.9,首购礼金2元,999+,100万+,1000000.0,5000000.0,medium,1000000.0,周黑鸭京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 好评榜,https://item.jd.com/100002478576.html,,2026-05-17 21:43:57,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,rank_pages|search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100003395735,卫龙魔芋爽 辣条面筋 海带零食大礼包1.276kg休闲年货节 零食礼盒,50.9,50.9,7天价保|免费上门退换|破损包退换,999+,100万+,1000000.0,5000000.0,medium,1000000.0,卫龙京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 回购榜,https://item.jd.com/100003395735.html,,2026-05-17 21:43:57,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,rank_pages|user_url_search_available_pages|sales_sort_search_pages_1_49,1|2|1,,,,,
100308217746,三只松鼠辣卤财亿满满财气礼211包卤味零食礼包桶装节日团购送礼1752g,75.9,,已补¥18.07|首购礼金3元|包邮,,100万+,1000000.0,5000000.0,medium,1000000.0,三只松鼠京东自营旗舰店,,https://item.jd.com/100308217746.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100028970508,周黑鸭霸气宠爱礼 鸭腿鸭胗鸭脖 卤味零食礼盒送礼1420g,95.0,,已补¥22.54|首购礼金4元|包邮,,100万+,1000000.0,5000000.0,medium,1000000.0,周黑鸭京东自营旗舰店,,https://item.jd.com/100028970508.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100107216543,三只松鼠辣卤礼包乐享款60包 辣条魔芋爽豆干卤味解馋休闲零食大礼包440g,21.9,,券满99享9折,,100万+,1000000.0,5000000.0,medium,1000000.0,三只松鼠京东自营旗舰店,,https://item.jd.com/100107216543.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100035661456,光合星球babycare儿童零食山楂棒3岁+棒棒糖果干蜜饯果糕78g 辅食金榜,22.9,23.9,首购礼金1元,,100万+,1000000.0,5000000.0,medium,1000000.0,Babycare京东自营旗舰店,,https://item.jd.com/100035661456.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,2|1|1,,,,,
100257991651,麦酥园2026中高考状元糕定胜糕金榜题名礼盒加油励志百日誓师祝福礼物,49.9,,,,100万+,1000000.0,5000000.0,medium,1000000.0,麦酥园食品饮料京东自营旗舰店,,https://item.jd.com/100257991651.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_sales_50p.csv,search_snack_gold|sales_sort_search_pages_1_49,18|1,,,,,
100216955000,麦酥园状元糕2026中高考定胜糕金榜题名礼盒励志百日誓师祝福送人礼物,49.9,,,,100万+,1000000.0,5000000.0,medium,1000000.0,麦酥园食品饮料京东自营旗舰店,,https://item.jd.com/100216955000.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_sales_50p.csv,search_snack_gold|sales_sort_search_pages_1_49,18|1,,,,,
100071402677,英氏忆小口山楂棒原味果干儿童零食水果棒棒糖63g休闲解馋零食饭后,21.85,26.85,券满5.1减5|2件8折|满赠,,100万+,1000000.0,5000000.0,medium,1000000.0,英氏京东自营旗舰店,,https://item.jd.com/100071402677.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100069975553,禾泱泱酸奶溶豆原味18g 宝宝零食高钙高蛋白入口易溶好吞咽,21.8,32.8,首购礼金1元|券满5.1减5|2件9折,,100万+,1000000.0,5000000.0,medium,1000000.0,禾泱泱京东自营旗舰店,,https://item.jd.com/100069975553.html,,2026-05-17 21:43:57,raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
